year,commune,department,region,type_of_flag,places
2023,Saint Jorioz,Haute-Savoie,Auvergne-Rhône-Alpes,beach,Plage
2023,Saint Jouin Bruneval,Seine-Maritime,Normandie,beach,Saint Jouin Plage
2023,Saint Leu,Réunion,La Réunion,beach,Plage Centre Poste Mns
2023,Saint Martin D'Ardèche,Ardèche,Auvergne-Rhône-Alpes,beach,Plage Du Grain De Sel
2023,Saint Martin La Garenne,Yvelines,Île-de-France,port,Port Ilon
2023,Saint Michel Chef Chef,Loire-Atlantique,Pays de la Loire,beach,Plage De Gohaud
2023,Saint Michel Chef Chef,Loire-Atlantique,Pays de la Loire,beach,La Grande Plage De Tharon
2023,Saint Michel Chef Chef,Loire-Atlantique,Pays de la Loire,beach,Plage Du Redois
2023,Saint Paul,Réunion,La Réunion,beach,Plage Boucan Canot (Piscine)
2023,Saint Paul,Réunion,La Réunion,beach,Plage Boucan Canot
2023,Saint Paul,Réunion,La Réunion,beach,Plage Roches Noires
2023,Saint Paul,Réunion,La Réunion,beach,Plage Ermitage Centre La Passe
2023,Saint Philbert De Grand Lieu,Loire-Atlantique,Pays de la Loire,beach,Plage Du Parc De La Boulogne
2023,Saint Pierre D'Albigny,Savoie,Auvergne-Rhône-Alpes,beach,Plage Du Lac De Carouge
2023,Saint Pierre d'Albigny,Savoie,Auvergne-Rhône-Alpes,port,Plage labellisée : Plage du lac de Carouge
2023,Saint Pol De Léon,Finistère,Bretagne,beach,Sainte Anne
2023,Saint Raphael,Var,Provence-Alpes-Côte d'Azur,port,Port De Plaisance De Santa Lucia
2023,Saint Raphael,Var,Provence-Alpes-Côte d'Azur,port,Saint Raphaël Vieux Port
2023,Saint Trojan Les Bains,Charente-Maritime,Nouvelle-Aquitaine,beach,La Grande Plage
2023,Saint Trojan Les Bains,Charente-Maritime,Nouvelle-Aquitaine,beach,Gatseau
2023,Saint Valery Sur Somme,Somme,Hauts-de-France,port,Port De Plaisance De Saint Valery Sur Somme
2023,Saint-Amand-Les-Eaux,Nord,Hauts-de-France,port,Port Fluvial De La Porte Du Hainaut
2023,Saint-Denis D Oleron,Charente-Maritime,Nouvelle-Aquitaine,port,Port De Saint Denis D'Oléron
2023,Saint-Florent,Haute-corse,Corse,port,Port De Saint Florent
2023,Saint-Mandrier Sur Mer,Var,Provence-Alpes-Côte d'Azur,beach,La Coudoulière
2023,Saint-Mandrier Sur Mer,Var,Provence-Alpes-Côte d'Azur,beach,La Vieille
2023,Saint-Mandrier Sur Mer,Var,Provence-Alpes-Côte d'Azur,beach,Saint-Asile
2023,Saint-Mandrier Sur Mer,Var,Provence-Alpes-Côte d'Azur,beach,Touring
2023,Saint-Mandrier Sur Mer,Var,Provence-Alpes-Côte d'Azur,beach,Le Canon
2023,Saint-Martin-Sur-Oust,Morbihan,Bretagne,port,Halte Fluviale Saint-Martin-Sur-Oust
2023,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,beach,Plage De M. Hulot
2023,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,beach,Plage De La Courance
2023,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,beach,Plage Des Jaunais
2023,Saint-Pair-Sur-Mer,Manche,Normandie,beach,Kairon Face Au Cd 373
2023,Saint-Quay-Portrieux,Côtes-d'armor,Bretagne,port,Saint-Quay Port D'Armor
2023,Saint-Raphaël,Var,Provence-Alpes-Côte d'Azur,beach,Péguière
2023,Saint-Raphaël,Var,Provence-Alpes-Côte d'Azur,beach,Veillat
2023,Saint-Raphaël,Var,Provence-Alpes-Côte d'Azur,beach,Boulouris
2023,Saint-Raphaël,Var,Provence-Alpes-Côte d'Azur,beach,Dramont
2023,Saint-Raphaël,Var,Provence-Alpes-Côte d'Azur,beach,Camp Long
2023,Saint-Raphaël,Var,Provence-Alpes-Côte d'Azur,beach,Agay
2023,Saint-Raphaël,Var,Provence-Alpes-Côte d'Azur,beach,Pourousset
2023,Saint-Raphaël,Var,Provence-Alpes-Côte d'Azur,beach,Baumette
2023,Saint-Raphaël,Var,Provence-Alpes-Côte d'Azur,beach,Anthéor
2023,Saint-Remy-Sur-Durolle,Puy-de-Dôme,Auvergne-Rhône-Alpes,beach,"Plage Côté Bars, Plan D'Eau Des Prades"
2023,Saint-Vaast-La-Hougue,Manche,Normandie,port,Port De Saint Vaast La Hougue
2023,Sainte Marie La Mer,Pyrénées-Orientales,Occitanie,beach,Plage Du Camping Municipal
2023,Sainte Marie La Mer,Pyrénées-Orientales,Occitanie,beach,Plage Du 4Ème Epi - 600M Entre Tous Les Épis
2023,Sainte Marie La Mer,Pyrénées-Orientales,Occitanie,beach,Plage Du 3Ème Epi - 600M Entre Tous Les Épis
2023,Sainte Marie La Mer,Pyrénées-Orientales,Occitanie,beach,Plage Du 2Ème Epi - 600M Entre Tous Les Épis
2023,Sainte Marie La Mer,Pyrénées-Orientales,Occitanie,beach,Plage Du 1Er Epi - 600M Entre Tous Les Épis
2023,Sainte Marie La Mer,Pyrénées-Orientales,Occitanie,beach,Plage Centrale
2023,Sainte Maxime,Var,Provence-Alpes-Côte d'Azur,beach,Garonnette
2023,Sainte Maxime,Var,Provence-Alpes-Côte d'Azur,beach,La Croisette
2023,Sainte Maxime,Var,Provence-Alpes-Côte d'Azur,beach,La Nartelle
2023,Sainte Maxime,Var,Provence-Alpes-Côte d'Azur,beach,Centre-Ville
2023,Sainte Maxime,Var,Provence-Alpes-Côte d'Azur,port,Port De Sainte Maxime
2023,Salles-Curan,Aveyron,Occitanie,beach,Plage Des Vernhes 1
2023,Salles-Curan,Aveyron,Occitanie,beach,Plage Des Vernhes 2
2023,Sarreguemines,Moselle,Grand Est,port,Port De Sarreguemines
2023,Sausset-Les-Pins,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,beach,Corniche
2023,Saverne,Bas-Rhin,Grand Est,port,Port De Plaisance De Saverne
2023,Savines Le Lac,Hautes-Alpes,Provence-Alpes-Côte d'Azur,beach,Savin'Plage
2023,Savines Le Lac,Hautes-Alpes,Provence-Alpes-Côte d'Azur,beach,Plage De La Combette
2023,Sciez,Haute-Savoie,Auvergne-Rhône-Alpes,port,Port De Sciez
2023,Sciez/Leman,Haute-Savoie,Auvergne-Rhône-Alpes,beach,Sciez Municipale
2023,Seignosse,Landes,Nouvelle-Aquitaine,beach,Les Estagnots
2023,Seignosse,Landes,Nouvelle-Aquitaine,beach,Le Penon
2023,Serra Di Ferro,Corse-du-sud,Corse,beach,Porto Pollo
2023,Serra Di Ferro,Corse-du-sud,Corse,port,Jean Baptiste Tomi
2023,Siouville Hague,Manche,Normandie,beach,Plage Cale John Hunter
2023,Six Fours Les Plages,Var,Provence-Alpes-Côte d'Azur,beach,La Coudouliere
2023,Six Fours Les Plages,Var,Provence-Alpes-Côte d'Azur,beach,Les Roches Brunes
2023,Six Fours Les Plages,Var,Provence-Alpes-Côte d'Azur,port,Port De Plaisance Saint-Pierre Des Embiez
2023,Six Fours Les Plages Cedex,Var,Provence-Alpes-Côte d'Azur,port,Port De La Coudoulière
2023,Soulac Sur Mer,Gironde,Nouvelle-Aquitaine,beach,L'Amélie
2023,Soulac Sur Mer,Gironde,Nouvelle-Aquitaine,beach,Plage Des Naïades
2023,Soulac Sur Mer,Gironde,Nouvelle-Aquitaine,beach,Plage Centrale
2023,Souppes-Sur-Loing,Seine-et-Marne,Île-de-France,beach,Baignade De Souppes Sur Loing
2023,Spay,Sarthe,Pays de la Loire,port,Plage labellisée : Domaine du Houssay
2023,Sète,Hérault,Occitanie,beach,Plage Du Castellas
2023,Sète,Hérault,Occitanie,beach,Plage Des 3 Digues
2023,Sète,Hérault,Occitanie,beach,Plage Du Lido
2023,Sète,Hérault,Occitanie,beach,Plage De La Fontaine
2023,Sète,Hérault,Occitanie,beach,Plage Du Lazaret
2023,Sète,Hérault,Occitanie,beach,Plage De La Baleine
2023,Talmont Saint Hilaire,Vendée,Pays de la Loire,beach,Le Veillon
2023,Tamnies,Dordogne,Nouvelle-Aquitaine,beach,Etang De Loisirs De Tamniès
2023,Thiers,Puy-de-Dôme,Auvergne-Rhône-Alpes,beach,Plan D'Eau D'Iloa
2023,Thonon Les Bains,Haute-Savoie,Auvergne-Rhône-Alpes,beach,Plage De Saint Disdille
2023,Thonon Les Bains,Haute-Savoie,Auvergne-Rhône-Alpes,beach,Plage Du Centre Nautique
2023,Thonon-Les-Bains,Haute-Savoie,Auvergne-Rhône-Alpes,port,Port De Plaisance De Rives
2023,Torreilles,Pyrénées-Orientales,Occitanie,beach,Plage Centre
2023,Torreilles,Pyrénées-Orientales,Occitanie,beach,Plage Nord
2023,Torreilles,Pyrénées-Orientales,Occitanie,beach,Plage Sud
2023,Toul,Meurthe-et-Moselle,Grand Est,port,Port De France
2023,Toulon,Var,Provence-Alpes-Côte d'Azur,beach,Plage Mistral
2023,Toulon,Var,Provence-Alpes-Côte d'Azur,beach,Plage Du Lido
2023,Toulon,Var,Provence-Alpes-Côte d'Azur,beach,Plage De La Source
2023,Toulouse,Haute-Garonne,Occitanie,port,Port Saint Sauveur De Toulouse
2023,Trebas Les Bains,Tarn,Occitanie,beach,Base De Loisirs De Trébas
2023,Treignac,Corrèze,Nouvelle-Aquitaine,beach,Plage Des Bariousses
2023,Trémouille,Cantal,Auvergne-Rhône-Alpes,beach,Lastioulles
2023,Ubaye Serre-Ponçon,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,beach,Plage De Saint Vincent Les Forts
2023,Valence,Drôme,Auvergne-Rhône-Alpes,port,Port De L'Épervière
2023,Valras-Plage,Hérault,Occitanie,beach,Les Mouettes
2023,Valras-Plage,Hérault,Occitanie,beach,Casino
2023,Valras-Plage,Hérault,Occitanie,beach,Poste De Secours Central
2023,Valras-Plage,Hérault,Occitanie,beach,De Gaulle
2023,Vauvert,Gard,Occitanie,port,Gallician
2023,Vendres/Plages,Hérault,Occitanie,port,Port Départemental Vendres En Domitienne
2023,Veyrier Du Lac,Haute-Savoie,Auvergne-Rhône-Alpes,beach,Plage La Brune
2023,Vias,Hérault,Occitanie,beach,Farinette
2023,Vieure,Allier,Auvergne-Rhône-Alpes,beach,Plage Du Plan D'Eau De Vieure
2023,Villefort,Lozère,Occitanie,beach,Lac De Villefort
2023,Villeneuve Les Maguelone,Hérault,Occitanie,beach,Plage Du Pilou
2023,Villeneuve Les Maguelone,Hérault,Occitanie,beach,Plage Du Prévost
2023,Villeneuve Loubet,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,port,Port De Marina Baie Des Anges
2023,Yvoire,Haute-Savoie,Auvergne-Rhône-Alpes,port,Yvoire
